X_Value	laser_0	laser_1	laser_2	Untitled	Untitled 1	Untitled 2
46.700000	-1.169731	-13.488229	1.050784	-0.007152	0.106224	-0.035188
46.710000	-1.251260	-14.016978	0.963601	0.019199	0.113913	-0.063893
46.720000	-1.353125	-14.432280	1.019322	-0.001102	0.105829	-0.080753
46.730000	-1.477059	-14.703495	1.179551	-0.026605	0.096880	-0.066494
46.740000	-1.603547	-14.929202	1.311875	-0.023670	0.096308	-0.040573
46.750000	-1.716902	-15.013102	1.495907	0.035099	0.094357	-0.043900
46.760000	-1.770616	-15.058973	1.720521	0.012627	0.093465	-0.044003
46.770000	-1.893547	-14.908592	2.114119	-0.009940	0.087224	-0.054800
46.780000	-1.973252	-14.688995	2.391261	0.002672	0.072682	-0.014619
46.790000	-2.048761	-14.431095	2.649799	0.037303	0.063835	0.057976
46.800000	-2.098280	-13.975119	2.922837	-0.010797	0.056092	0.083630
46.810000	-2.190752	-13.487864	3.051513	-0.024311	0.045947	0.069393
46.820000	-2.291158	-12.862448	3.172712	0.000795	0.039695	0.073321
46.830000	-2.398677	-12.205478	3.286979	0.043692	0.032208	0.052373
46.840000	-2.470083	-11.516864	3.269926	0.029644	0.017166	0.055288
46.850000	-2.460507	-10.706230	3.109605	-0.014277	0.007161	0.062616
46.860000	-2.571856	-9.880368	2.953752	-0.003058	-0.003104	0.037391
46.870000	-2.576872	-8.982369	2.831004	0.009855	-0.008379	0.025988
46.880000	-2.600036	-8.144104	2.680896	0.012563	-0.009931	-0.011706
46.890000	-2.628944	-7.321615	2.502063	0.010795	-0.017460	-0.054803
46.900000	-2.676001	-6.318378	2.463852	0.011798	-0.030459	-0.058566
46.910000	-2.645633	-5.388917	2.439229	0.003097	-0.036176	-0.051804
46.920000	-2.616359	-4.446689	2.478443	-0.002060	-0.039301	-0.040884
46.930000	-2.602863	-3.438254	2.528236	-0.004038	-0.038848	-0.030812
46.940000	-2.688586	-2.476236	2.599642	-0.003529	-0.041239	-0.041993
46.950000	-2.645907	-1.415911	2.706522	-0.006239	-0.047496	-0.036884
46.960000	-2.645633	-0.523202	2.846142	-0.002131	-0.052137	-0.006577
46.970000	-2.618548	0.429787	2.972721	-0.005942	-0.054233	0.019641
46.980000	-2.600674	1.371559	3.039384	0.027621	-0.059204	0.041244
46.990000	-2.492243	2.227972	3.080696	0.067169	-0.061103	0.031733
47.000000	-2.347334	3.087395	3.116262	0.010366	-0.063750	0.042759
47.010000	-2.247931	3.909154	3.141432	-0.015067	-0.064509	0.028802
47.020000	-2.127645	4.690787	3.014397	0.013716	-0.068639	0.099456
47.030000	-2.017846	5.430015	2.814862	0.034976	-0.078171	0.099218
47.040000	-1.917075	6.077409	2.498050	-0.054344	-0.079560	0.069239
47.050000	-1.773169	6.769671	2.228660	-0.028677	-0.083048	0.027828
47.060000	-1.679421	7.249905	1.764568	0.007386	-0.079998	-0.002801
47.070000	-1.607468	7.682717	1.447209	-0.042928	-0.080850	-0.023951
47.080000	-1.545546	8.027069	1.109057	-0.019683	-0.082144	-0.049107
47.090000	-1.458090	8.354186	0.731236	0.020265	-0.087057	-0.060447
47.100000	-1.315279	8.597586	0.677613	0.011267	-0.083063	-0.105666
47.110000	-1.288650	8.674646	0.632563	-0.017916	-0.076831	-0.146056
47.120000	-1.253905	8.739668	0.591343	-0.023726	-0.069568	-0.109122
47.130000	-1.170279	8.682033	0.751208	-0.005927	-0.064071	-0.058432
47.140000	-1.142829	8.518885	0.916271	0.001302	-0.062279	-0.025179
47.150000	-1.093128	8.309410	1.159215	-0.003919	-0.059460	-0.004599
47.160000	-1.072335	7.975179	1.360847	-0.007220	-0.048541	-0.017883
47.170000	-0.997829	7.693022	1.535759	-0.015802	-0.037206	0.014618
47.180000	-1.007587	7.224826	1.694348	-0.021933	-0.026551	0.072080
47.190000	-0.961898	6.840439	1.712040	-0.002525	-0.023143	0.109940
47.200000	-0.971382	6.363123	1.661062	-0.003674	-0.025034	0.107210
47.210000	-0.971382	5.735427	1.567039	-0.001297	-0.017784	0.061061
47.220000	-0.962080	5.057574	1.418665	0.005296	-0.001825	0.014447
47.230000	-0.959436	4.412460	1.207548	0.001240	0.009067	0.018278
47.240000	-0.999653	3.791968	1.086076	0.002177	0.011050	0.018207
47.250000	-0.944388	3.106455	0.849243	-0.001269	0.004728	0.008317
47.260000	-0.946577	2.352454	0.615327	-0.001596	0.004258	-0.024889
47.270000	-0.986064	1.623805	0.444975	-0.002329	0.015490	-0.083196
47.280000	-0.958797	0.860684	0.448075	0.000405	0.028823	-0.101647
47.290000	-0.976124	0.022510	0.498233	0.000728	0.031454	-0.073513
47.300000	-1.012237	-0.698388	0.680167	-0.011599	0.026660	-0.048955
47.310000	-1.034489	-1.500449	0.740720	-0.032136	0.019053	-0.026512
47.320000	-1.122675	-2.291475	0.959133	0.001149	0.023635	-0.032860
47.330000	-1.165992	-3.178621	1.232809	0.003894	0.036063	-0.031538
47.340000	-1.195084	-4.011050	1.532932	0.009690	0.050879	-0.028179
47.350000	-1.206665	-4.711064	1.689150	0.025373	0.051661	0.022718
47.360000	-1.228005	-5.532458	1.932185	0.014557	0.042410	0.068771
47.370000	-1.253905	-6.191616	2.114210	0.008679	0.040221	0.073785
47.380000	-1.216697	-6.881325	2.144669	0.006735	0.049799	0.080809
47.390000	-1.250348	-7.578421	2.142936	0.005488	0.065325	0.070604
47.400000	-1.208489	-8.093764	2.052289	0.003834	0.074368	0.059203
47.410000	-1.237581	-8.651240	1.911574	0.003719	0.068659	0.069546
47.420000	-1.217153	-9.122080	1.694986	0.001963	0.060152	0.059554
47.430000	-1.209492	-9.562826	1.604338	0.001088	0.062578	0.017271
47.440000	-1.236030	-10.037132	1.320813	-0.000817	0.071883	-0.016872
47.450000	-1.217791	-10.347195	1.054158	-0.000552	0.082637	-0.051219
47.460000	-1.221439	-10.522199	0.904689	-0.000874	0.079930	-0.069196
47.470000	-1.248980	-10.705136	0.805560	-0.002440	0.068218	-0.058919
47.480000	-1.241684	-10.823325	0.799541	5.142502E-5	0.060809	-0.064169
47.490000	-1.256367	-10.862630	0.791699	0.001199	0.062954	-0.075000
47.500000	-1.224175	-10.797608	0.991051	0.002115	0.068081	-0.068638
47.510000	-1.214782	-10.616221	1.282875	0.003143	0.066578	-0.052966
47.520000	-1.238128	-10.403554	1.559926	0.001936	0.053723	-0.015806
47.530000	-1.225816	-10.089113	1.683860	0.007434	0.038423	0.028617
47.540000	-1.181860	-9.715487	1.826125	0.020482	0.032872	0.044466
47.550000	-1.141370	-9.403235	2.028851	0.014599	0.035072	0.061151
47.560000	-1.130153	-8.828797	2.060131	0.007415	0.036379	0.064608
47.570000	-1.041420	-8.299500	2.061955	0.017440	0.026396	0.077483
47.580000	-0.939646	-7.741204	1.913216	-0.000849	0.007766	0.107045
47.590000	-0.909552	-7.245467	1.710763	-0.012430	-0.001646	0.091374
47.600000	-0.818083	-6.545727	1.450218	0.003420	-0.002437	0.068500
47.610000	-0.773945	-5.867144	1.123831	0.020321	0.000701	0.032333
47.620000	-0.707919	-5.168772	0.838482	0.020990	-0.001922	-0.024321
47.630000	-0.639158	-4.467208	0.543830	-0.037159	-0.012288	-0.037609
47.640000	-0.608152	-3.697795	0.194735	-0.027113	-0.020924	-0.037815
47.650000	-0.504828	-2.820954	-0.163023	0.003515	-0.026301	-0.046669
47.660000	-0.444092	-2.124041	-0.363288	-0.004547	-0.023692	-0.072923
47.670000	-0.354174	-1.296628	-0.388184	-0.007916	-0.018489	-0.121384
47.680000	-0.339674	-0.490189	-0.451108	-0.025932	-0.021639	-0.122491
47.690000	-0.337120	0.215570	-0.309847	-0.008472	-0.027749	-0.079026
47.700000	-0.260151	1.065964	-0.033435	-0.006038	-0.034976	-0.026284
47.710000	-0.258875	1.821060	0.216896	-0.003318	-0.037986	-0.005208
47.720000	-0.264346	2.566945	0.479902	-0.006108	-0.034656	-0.004547
47.730000	-0.235073	3.332254	0.648978	0.004176	-0.034442	-0.006094
47.740000	-0.249299	4.035733	0.785588	-0.001352	-0.039042	0.035008
47.750000	-0.235073	4.853480	0.929586	0.000301	-0.046490	0.084198
47.760000	-0.260699	5.578116	0.938979	-0.001080	-0.056668	0.111734
47.770000	-0.219478	6.100573	0.849060	-0.001125	-0.060514	0.096515
47.780000	-0.196224	6.747511	0.732695	0.000741	-0.058558	0.057833
47.790000	-0.236805	7.269147	0.618793	0.001269	-0.060858	0.023709
47.800000	-0.197592	7.774641	0.460843	0.004670	-0.065117	0.021717
47.810000	-0.198230	8.226057	0.228660	0.003539	-0.075294	0.018637
47.820000	-0.206802	8.639445	-0.086237	0.007223	-0.082561	-0.006547
47.830000	-0.199142	8.918593	-0.375508	0.001739	-0.080540	-0.043604
47.840000	-0.215922	9.042345	-0.521602	0.008053	-0.075397	-0.085321
47.850000	-0.197592	9.207317	-0.511206	0.007921	-0.072435	-0.093834
47.860000	-0.184733	9.290760	-0.417549	0.006425	-0.071507	-0.063584
47.870000	-0.122629	9.249449	-0.283309	-0.000764	-0.075124	-0.036409
47.880000	-0.104755	9.090769	-0.127548	-0.007105	-0.072058	-0.020192
47.890000	-0.097459	8.858313	-0.010818	-0.017735	-0.059449	-0.016639
47.900000	-0.088613	8.588102	0.178594	-0.000882	-0.046128	-0.014183
47.910000	-0.070101	8.162677	0.336544	0.001321	-0.038390	0.018651
47.920000	-0.076393	7.762421	0.422723	0.002366	-0.034642	0.050444
47.930000	-0.099192	7.237776	0.482547	0.001647	-0.032536	0.060860
47.940000	-0.055236	6.739030	0.475251	0.000274	-0.022630	0.065532
47.950000	-0.035173	6.126655	0.439777	0.004348	-0.006335	0.044819
47.960000	-0.041739	5.586232	0.373478	0.002868	0.006890	0.034088
47.970000	-0.016843	4.997477	0.231305	0.007045	0.011494	0.035288
47.980000	0.006777	4.261532	0.032043	0.004436	0.010060	0.027507
47.990000	0.033770	3.564984	-0.140954	0.007188	0.009666	0.006691
48.000000	0.069154	2.877373	-0.319332	0.005387	0.019688	-0.013005
48.010000	0.121500	2.164409	-0.478467	0.019091	0.030838	-0.044650
48.020000	0.198195	1.446613	-0.555800	0.005147	0.036395	-0.045170
48.030000	0.272154	0.742677	-0.632040	-0.009407	0.032743	-0.037013
48.040000	0.340368	0.005456	-0.725241	-0.008832	0.026942	-0.027308
48.050000	0.398186	-0.690089	-0.685024	-0.011510	0.027485	-0.013973
48.060000	0.375114	-1.411169	-0.687304	-0.000848	0.036845	-0.028023
48.070000	0.476158	-2.178120	-0.615898	8.968612E-5	0.042941	-0.027555
48.080000	0.501601	-2.814661	-0.465791	0.014756	0.044118	-0.017078
48.090000	0.569542	-3.567295	-0.422291	0.004512	0.039838	0.007894
48.100000	0.670312	-4.226818	-0.388822	-0.008091	0.037319	0.029292
